Time_Stamp,node_1,light_1,sound_1,temperature_1,smoke_1,sum 
22:55:09,5,1002,476,595,973,3046
22:55:10,5,1001,483,594,890,2968
22:55:11,5,1002,507,594,879,2982
22:55:12,5,1002,484,593,850,2929
22:55:13,5,1001,475,594,878,2948
22:55:14,5,1002,501,594,813,2910
22:55:15,5,1002,486,594,868,2950
22:55:16,5,1002,501,594,812,2909
22:55:17,5,1001,498,593,845,2937
22:55:18,5,1002,490,593,779,2864
22:55:19,5,1002,476,593,934,3005
22:55:20,5,1002,481,593,912,2988
22:55:21,5,1002,487,594,912,2995
22:55:22,5,1002,494,596,963,3055
22:55:23,5,1003,478,596,803,2880
22:55:24,5,1002,502,597,843,2944
22:55:25,5,1001,480,596,843,2920
22:55:26,5,1002,499,596,912,3009
22:55:27,5,1002,461,596,793,2852
22:55:28,5,1002,500,595,952,3049
22:55:29,5,1001,488,595,823,2907
22:55:30,5,1002,509,594,939,3044
22:55:31,5,0,0,0,0,0
22:55:32,5,1001,510,593,851,2955
22:55:33,5,1001,489,593,895,2978
22:55:34,5,1002,512,592,929,3035
22:55:35,5,1001,500,591,857,2949
22:55:36,5,1001,498,591,780,2870
22:55:37,5,1001,494,590,874,2959
22:55:38,5,1001,548,590,794,2933
22:55:39,5,1001,495,590,906,2992
22:55:40,5,1002,500,590,808,2900
22:55:41,5,1001,499,589,826,2915
22:55:42,5,1001,493,589,893,2976
22:55:43,5,1002,480,588,858,2928
22:55:44,5,1001,481,588,928,2998
22:55:45,5,1002,497,588,899,2986
22:55:46,5,1002,495,587,940,3024
22:55:47,5,1002,484,587,950,3023
22:55:48,5,1001,502,586,841,2930
22:55:49,5,1002,499,586,923,3010
22:55:50,5,1001,497,585,875,2958
22:55:51,5,1002,520,585,766,2873
22:55:52,5,1002,487,584,822,2895
22:55:53,5,1002,492,583,897,2974
22:55:54,5,1002,483,583,862,2930
22:55:55,5,1002,501,582,857,2942
22:55:56,5,1002,501,582,940,3025
22:55:57,5,1002,504,582,860,2948
22:55:58,5,1002,500,582,888,2972
22:55:59,5,1001,492,581,810,2884
22:56:00,5,1002,488,582,911,2983
22:56:01,5,1002,488,581,943,3014
22:56:02,5,1001,493,581,862,2937
22:56:03,5,1002,492,580,839,2913
22:56:04,5,1002,492,581,825,2900
22:56:05,5,1001,500,580,751,2832
22:56:06,5,1002,494,580,897,2973
22:56:07,5,1001,494,580,874,2949
22:56:08,5,1001,491,579,800,2871
22:56:09,5,1002,500,579,853,2934
22:56:10,5,1001,495,579,853,2928
22:56:11,5,1000,488,578,827,2893
22:56:12,5,999,511,578,769,2857
22:56:13,5,1000,498,578,855,2931
22:56:14,5,1002,491,578,797,2868
22:56:15,5,1001,505,577,900,2983
22:56:16,5,1001,489,577,801,2868
22:56:17,5,1001,493,577,863,2934
22:56:18,5,1001,503,577,543,2624
22:56:19,5,1001,488,577,581,2647
22:56:20,5,1000,494,578,734,2806
22:56:21,5,1001,488,578,614,2681
22:56:22,5,1001,499,578,468,2546
22:56:23,5,1001,485,579,402,2467
22:56:24,5,1000,500,579,451,2530
22:56:25,5,1000,491,580,323,2394
22:56:26,5,1001,492,580,441,2514
22:56:27,5,1001,496,581,270,2348
22:56:28,5,1001,499,582,452,2534
22:56:29,5,1001,494,582,602,2679
22:56:30,5,1001,496,583,578,2658
22:56:31,5,1001,489,583,472,2545
22:56:32,5,1001,488,584,681,2754
22:56:33,5,1001,494,583,639,2717
22:56:34,5,1001,501,583,351,2436
22:56:35,5,1001,494,583,541,2619
22:56:36,5,1001,482,583,350,2416
22:56:37,5,1001,491,584,521,2597
22:56:38,5,1001,494,583,425,2503
22:56:39,5,1001,492,583,636,2712
22:56:40,5,1001,493,584,785,2863
22:56:41,5,1002,492,583,572,2649
22:56:42,5,1002,489,583,519,2593
22:56:43,5,1001,483,583,509,2576
22:56:44,5,1001,479,583,455,2518
22:56:45,5,1001,491,583,485,2560
22:56:46,5,1002,497,584,645,2728
22:56:47,5,1001,495,584,640,2720
22:56:48,5,1001,490,585,428,2504
22:56:49,5,1001,500,587,507,2595
22:56:50,5,1001,491,587,479,2558
22:56:51,5,1001,496,587,455,2539
22:56:52,5,1001,488,588,391,2468
22:56:53,5,1001,496,588,515,2600
22:56:54,5,1001,493,588,480,2562
22:56:55,5,1001,491,588,566,2646
22:56:56,5,1001,494,588,543,2626
22:56:57,5,1001,488,588,444,2521
22:56:58,5,1001,507,588,789,2885
22:56:59,5,1001,505,588,919,3013
22:57:00,5,1001,492,588,910,2991
22:57:01,5,1001,504,588,907,3000
22:57:02,5,1001,480,588,887,2956
22:57:03,5,1002,500,588,838,2928
22:57:04,5,1001,495,588,941,3025
22:57:05,5,1002,509,589,863,2963
22:57:06,5,1001,492,588,847,2928
22:57:07,5,1001,491,588,891,2971
22:57:08,5,1001,524,588,909,3022
22:57:09,5,1001,488,587,918,2994
22:57:10,5,1001,499,587,909,2996
22:57:11,5,1001,501,586,951,3039
22:57:12,5,1002,496,586,848,2932
22:57:13,5,1001,498,586,906,2991
22:57:14,5,1001,506,586,802,2895
22:57:15,5,1001,483,585,904,2973
22:57:16,5,1001,502,584,918,3005
22:57:17,5,1001,460,583,868,2912
22:57:18,5,1001,486,583,994,3064
22:57:19,5,1001,491,581,883,2956
22:57:20,5,1001,500,581,451,2533
22:57:21,5,1002,512,581,472,2567
22:57:22,5,1001,495,580,479,2555
22:57:23,5,1001,480,580,426,2487
22:57:24,5,1001,472,579,284,2336
22:57:25,5,1001,495,578,418,2492
22:57:26,5,1001,492,578,587,2658
22:57:27,5,1000,478,577,466,2521
22:57:28,5,1000,506,577,649,2732
22:57:29,5,1001,488,576,309,2374
22:57:30,5,1002,485,576,293,2356
22:57:31,5,1001,494,576,431,2502
22:57:32,5,1001,481,576,475,2533
22:57:33,5,1001,494,575,466,2536
22:57:34,5,1002,494,575,592,2663
22:57:35,5,1001,504,575,473,2553
22:57:36,5,1001,497,575,329,2402
22:57:37,5,1001,499,575,414,2489
22:57:38,5,1001,485,576,589,2651
22:57:39,5,1001,471,576,435,2483
22:57:40,5,1001,410,576,498,2485
22:57:41,5,1001,495,575,538,2609
22:57:42,5,1001,500,576,438,2515
22:57:43,5,1000,491,581,576,2648
22:57:44,5,1001,505,584,375,2465
22:57:45,5,1001,488,583,657,2729
22:57:46,5,1001,491,582,422,2496
22:57:47,5,1000,518,581,511,2610
22:57:48,5,1000,461,580,590,2631
22:57:49,5,1001,483,580,340,2404
22:57:50,5,1001,492,580,726,2799
22:57:51,5,1001,485,579,503,2568
22:57:52,5,1001,494,578,603,2676
22:57:53,5,1000,493,578,416,2487
22:57:54,5,1001,497,577,445,2520
22:57:55,5,1001,503,577,750,2831
22:57:56,5,1000,488,577,576,2641
22:57:57,5,1000,495,576,415,2486
22:57:58,5,1000,486,576,679,2741
22:57:59,5,1000,522,575,483,2580
22:58:00,5,1000,558,575,379,2512
22:58:01,5,1000,556,575,682,2813
22:58:02,5,1000,485,574,950,3009
22:58:03,5,1000,494,574,891,2959
22:58:04,5,1001,454,574,918,2947
22:58:05,5,1000,485,573,876,2934
22:58:06,5,1000,490,573,888,2951
22:58:07,5,1001,507,573,958,3039
22:58:08,5,1000,492,573,914,2979
22:58:09,5,1001,491,572,866,2930
22:58:10,5,1001,491,572,843,2907
22:58:11,5,1001,490,572,966,3029
22:58:12,5,1001,496,572,941,3010
22:58:13,5,1001,492,572,877,2942
22:58:14,5,1001,477,572,874,2924
22:58:15,5,1000,485,573,957,3015
22:58:16,5,1000,482,573,910,2965
22:58:17,5,1000,495,573,853,2921
22:58:18,5,1000,500,573,822,2895
22:58:19,5,1000,495,573,899,2967
22:58:20,5,1000,500,574,894,2968
22:58:21,5,1001,498,574,862,2935
22:58:22,5,1001,486,573,923,2983
22:58:23,5,1001,483,574,903,2961
22:58:24,5,1001,497,573,822,2893
22:58:25,5,1001,497,573,983,3054
22:58:26,5,1001,490,573,871,2935
22:58:27,5,1001,498,572,901,2972
22:58:28,5,1001,490,572,851,2914
22:58:29,5,1001,486,572,875,2934
22:58:30,5,1001,485,572,847,2905
22:58:31,5,1001,496,572,842,2911
22:58:32,5,1001,493,571,954,3019
22:58:33,5,1001,498,572,948,3019
22:58:34,5,1001,480,572,988,3041
22:58:35,5,1001,483,571,613,2668
22:58:36,5,1001,507,571,446,2525
22:58:37,5,1001,492,571,635,2699
22:58:38,5,1000,486,570,461,2517
22:58:39,5,1001,495,570,310,2376
22:58:40,5,1001,492,569,506,2568
22:58:41,5,1001,497,570,580,2648
22:58:42,5,1001,492,569,585,2647
22:58:43,5,1001,515,569,520,2605
22:58:44,5,1001,486,569,268,2324
22:58:45,5,1001,505,568,478,2552
22:58:46,5,1001,486,568,335,2390
22:58:47,5,1002,492,568,589,2651
22:58:48,5,1001,499,567,563,2630
22:58:49,5,1001,494,567,373,2435
22:58:50,5,1001,499,566,700,2766
22:58:51,5,1002,481,566,726,2775
22:58:52,5,1001,492,566,773,2832
22:58:53,5,1001,489,566,963,3019
22:58:54,5,1001,499,568,920,2988
22:58:55,5,1000,488,569,830,2887
22:58:56,5,1001,492,570,832,2895
22:58:57,5,1001,500,572,942,3015
22:58:58,5,1000,495,573,840,2908
22:58:59,5,1001,497,577,873,2948
22:59:00,5,1000,486,581,908,2975
22:59:01,5,999,492,583,898,2972
22:59:02,5,1000,510,584,847,2941
22:59:03,5,1000,493,583,907,2983
22:59:04,5,1000,490,582,865,2937
22:59:05,5,1001,507,582,813,2903
22:59:06,5,1000,501,581,837,2919
22:59:07,5,1000,499,580,890,2969
22:59:08,5,1000,359,579,851,2789
22:59:09,5,1000,489,578,971,3038
22:59:10,5,1001,491,578,854,2924
22:59:11,5,1001,496,578,819,2894
22:59:12,5,1001,498,576,912,2987
22:59:13,5,1001,498,576,887,2962
22:59:14,5,1000,501,576,890,2967
22:59:15,5,1001,501,575,923,3000
22:59:16,5,1001,497,574,919,2991
22:59:17,5,1001,497,573,929,3000
22:59:18,5,1001,507,573,919,3000
22:59:19,5,1001,492,573,815,2881
22:59:20,5,1000,495,572,889,2956
22:59:21,5,1000,496,572,949,3017
22:59:22,5,1001,494,572,938,3005
22:59:23,5,1001,492,571,870,2934
22:59:24,5,1001,489,571,869,2930
22:59:25,5,1001,496,571,836,2904
22:59:26,5,1000,496,571,894,2961
22:59:27,5,1000,500,571,934,3005
22:59:28,5,1000,502,570,975,3047
22:59:29,5,1001,475,570,821,2867
22:59:30,5,998,498,569,930,2995
22:59:31,5,999,453,569,872,2893
22:59:32,5,999,510,569,906,2984
22:59:33,5,1001,495,568,968,3032
22:59:34,5,1001,507,567,930,3005
22:59:35,5,1001,416,567,971,2955
22:59:36,5,1000,516,567,898,2981
22:59:37,5,999,546,566,952,3063
22:59:38,5,1000,499,566,881,2946
22:59:39,5,1005,520,566,884,2975
22:59:40,5,1004,492,565,885,2946
22:59:41,5,1002,488,564,887,2941
22:59:42,5,999,488,565,922,2974
22:59:43,5,1002,519,564,886,2971
22:59:44,5,1002,493,564,945,3004
22:59:45,5,999,499,564,968,3030
22:59:46,5,999,444,564,913,2920
22:59:47,5,999,452,564,890,2905
22:59:48,5,999,496,563,864,2922
22:59:49,5,999,507,563,907,2976
22:59:50,5,1000,479,564,822,2865
22:59:51,5,1001,497,563,909,2970
22:59:52,5,1001,509,563,847,2920
22:59:53,5,1000,532,563,860,2955
22:59:54,5,1000,494,563,858,2915
22:59:55,5,1005,491,563,859,2918
22:59:56,5,1005,483,563,913,2964
22:59:57,5,0,0,0,0,0
22:59:58,5,1001,491,562,941,2995
22:59:59,5,1001,500,562,898,2961
23:00:00,5,1001,504,562,990,3057
23:00:01,5,1001,487,562,924,2974
23:00:02,5,1001,493,562,940,2996
23:00:03,5,1001,491,562,876,2930
23:00:04,5,1001,494,562,905,2962
23:00:05,5,1001,511,561,885,2958
23:00:06,5,1001,490,562,889,2942
23:00:07,5,1001,491,562,886,2940
23:00:08,5,1001,492,561,869,2923
23:00:09,5,1000,493,561,899,2953
23:00:10,5,1001,485,562,973,3021
23:00:11,5,1001,481,562,929,2973
23:00:12,5,1001,475,562,952,2990
23:00:13,5,1001,496,562,843,2902
23:00:14,5,1001,499,563,876,2939
23:00:15,5,1001,502,564,948,3015
23:00:16,5,1001,498,563,953,3015
23:00:17,5,1001,503,563,836,2903
23:00:18,5,1001,505,563,860,2929
23:00:19,5,1001,502,563,918,2984
23:00:20,5,1001,511,563,999,3074
23:00:21,5,1001,488,563,969,3021
23:00:22,5,1001,494,564,829,2888
23:00:23,5,1001,506,564,869,2940
23:00:24,5,1000,489,565,885,2939
23:00:25,5,1001,508,565,914,2988
23:00:26,5,1001,508,565,963,3037
23:00:27,5,1000,487,564,908,2959
23:00:28,5,1001,505,565,939,3010
23:00:29,5,1000,497,565,961,3023
23:00:30,5,1001,485,565,844,2895
23:00:31,5,1001,495,565,849,2910
23:00:32,5,1001,483,565,818,2867
23:00:33,5,1001,518,564,975,3058
23:00:34,5,1001,491,564,843,2899
23:00:35,5,1001,499,563,947,3010
23:00:36,5,1001,502,563,957,3023
23:00:37,5,1000,494,562,923,2979
23:00:38,5,1001,506,562,915,2984
23:00:39,5,1001,500,562,981,3044
23:00:40,5,1001,487,562,927,2977
23:00:41,5,1001,479,562,979,3021
23:00:42,5,1002,491,562,956,3011
23:00:43,5,1001,493,562,952,3008
23:00:44,5,1001,500,562,925,2988
23:00:45,5,0,0,0,0,0
23:00:46,5,1001,496,562,978,3037
23:00:47,5,1001,486,561,937,2985
23:00:48,5,1000,492,561,940,2993
23:00:49,5,1001,504,560,964,3029
23:00:50,5,1001,500,560,912,2973
23:00:51,5,1001,472,560,945,2978
23:00:52,5,1001,488,560,918,2967
23:00:53,5,1000,506,559,920,2985
23:00:54,5,1001,502,559,979,3041
23:00:55,5,1001,499,558,964,3022
23:00:56,5,1001,509,558,980,3048
23:00:57,5,1001,493,559,936,2989
23:00:58,5,1001,484,559,114,2158
23:00:59,5,1001,475,559,145,2180
23:01:00,5,1001,472,558,153,2184
23:01:01,5,1001,491,559,88,2139
23:01:02,5,1001,482,559,113,2155
23:01:03,5,1001,482,558,87,2128
23:01:04,5,1000,481,558,164,2203
23:01:05,5,1000,504,557,135,2196
23:01:06,5,1001,499,558,179,2237
23:01:07,5,1001,501,558,232,2292
23:01:08,5,1001,516,557,215,2289
23:01:09,5,1001,474,556,91,2122
23:01:10,5,1000,482,556,86,2124
23:01:11,5,1000,511,557,59,2127
23:01:12,5,1001,465,557,112,2135
23:01:13,5,1001,482,557,47,2087
23:01:14,5,1001,492,556,250,2299
23:01:15,5,1001,504,556,106,2167
23:01:16,5,1001,478,556,167,2202
23:01:17,5,1001,517,556,155,2229
23:01:18,5,1001,493,556,80,2130
23:01:19,5,1001,482,555,3,2041
23:01:20,5,1001,498,555,4,2058
23:01:21,5,1001,495,555,1,2052
23:01:22,5,1001,509,555,3,2068
23:01:23,5,1001,500,555,4,2060
23:01:24,5,1001,496,555,5,2057
23:01:25,5,1001,504,553,0,2058
23:01:26,5,1001,489,553,2,2045
23:01:27,5,1001,502,554,1,2058
23:01:28,5,1001,461,554,5,2021
23:01:29,5,1000,497,553,4,2054
23:01:30,5,1001,504,553,2,2060
23:01:31,5,1001,485,553,0,2039
23:01:32,5,1001,492,553,3,2049
23:01:33,5,1001,502,553,4,2060
23:01:34,5,1001,487,552,3,2043
23:01:35,5,1001,486,552,3,2042
23:01:36,5,1000,498,552,4,2054
23:01:37,5,1001,486,552,3,2042
23:01:38,5,1000,496,551,3,2050
23:01:39,5,1001,482,551,3,2037
23:01:40,5,1001,503,551,1,2056
23:01:41,5,1001,487,551,2,2041
23:01:42,5,1001,484,551,0,2036
23:01:43,5,1001,495,551,0,2047
23:01:44,5,1001,485,551,4,2041
23:01:45,5,1001,503,551,1,2056
23:01:46,5,1000,499,551,2,2052
23:01:47,5,0,0,0,0,0
23:01:48,5,1001,517,551,3,2072
23:01:49,5,1001,478,551,4,2034
23:01:50,5,1000,487,551,1,2039
23:01:51,5,1001,503,551,2,2057
23:01:52,5,1001,493,551,1,2046
23:01:53,5,1001,498,550,1,2050
23:01:54,5,1001,484,550,0,2035
23:01:55,5,1001,508,550,2,2061
23:01:56,5,1001,482,550,1,2034
23:01:57,5,1000,491,550,1,2042
23:01:58,5,1001,493,550,0,2044
23:01:59,5,1000,490,549,0,2039
23:02:00,5,1001,504,549,0,2054
23:02:01,5,1001,462,549,0,2012
23:02:02,5,1001,489,549,0,2039
23:02:03,5,1000,473,549,1,2023
23:02:04,5,1001,499,548,1,2049
23:02:05,5,0,0,0,0,0
23:02:06,5,1001,524,548,1,2074
23:02:07,5,1001,446,548,1,1996
23:02:08,5,1001,490,548,0,2039
23:02:09,5,1001,527,548,2,2078
23:02:10,5,1001,503,548,1,2053
23:02:11,5,1001,510,547,2,2060
23:02:12,5,1000,510,547,1,2058
23:02:13,5,1000,444,547,1,1992
23:02:14,5,1001,482,546,0,2029
23:02:15,5,1001,498,546,2,2047
23:02:16,5,1001,512,546,1,2060
23:02:17,5,1001,491,546,0,2038
23:02:18,5,1001,488,546,2,2037
23:02:19,5,1001,489,545,1,2036
23:02:20,5,1001,498,544,1,2044
23:02:21,5,1001,482,542,1,2026
23:02:22,5,1000,488,546,0,2034
23:02:23,5,1001,494,541,0,2036
23:02:24,5,1001,488,542,0,2031
23:02:25,5,1001,487,541,0,2029
23:02:26,5,1000,471,541,0,2012
23:02:27,5,1001,471,541,1,2014
23:02:28,5,1001,501,543,0,2045
23:02:29,5,1000,499,540,0,2039
23:02:30,5,1001,492,545,1,2039
23:02:31,5,1001,501,543,1,2046
23:02:32,5,1001,501,547,1,2050
23:02:33,5,1001,500,551,1,2053
23:02:34,5,1001,499,548,2,2050
23:02:35,5,1001,492,537,1,2031
23:02:36,5,1001,487,543,1,2032
23:02:37,5,1001,494,537,2,2034
23:02:38,5,1001,494,541,0,2036
23:02:39,5,1002,498,542,1,2043
23:02:40,5,1001,495,544,1,2041
23:02:41,5,1002,487,545,2,2036
23:02:42,5,1001,502,536,0,2039
23:02:43,5,1001,500,540,2,2043
23:02:44,5,1001,499,536,0,2036
23:02:45,5,1001,482,536,1,2020
23:02:46,5,1002,484,537,1,2024
23:02:47,5,1001,496,539,1,2037
23:02:48,5,1001,499,541,1,2042
23:02:49,5,1002,489,542,0,2033
23:02:50,5,1001,502,534,1,2038
23:02:51,5,1001,492,537,0,2030
23:02:52,5,1001,482,535,0,2018
23:02:53,5,1000,515,540,1,2056
23:02:54,5,1001,874,535,1,2411
23:02:55,5,1000,492,535,0,2027
23:02:56,5,1000,496,551,1,2048
23:02:57,5,1001,498,537,1,2037
23:02:58,5,1001,503,537,1,2042
23:02:59,5,1001,501,557,2,2061
23:03:00,5,0,0,0,0,0
23:03:01,5,1001,485,544,1,2031
23:03:02,5,1001,492,535,2,2030
23:03:03,5,1001,501,536,0,2038
23:03:04,5,1003,485,536,0,2024
23:03:05,5,1002,495,535,1,2033
23:03:06,5,1003,484,540,0,2027
23:03:07,5,1003,452,535,1,1991
23:03:08,5,1003,495,535,2,2035
23:03:09,5,1002,471,539,1,2013
23:03:10,5,1003,487,550,1,2041
23:03:11,5,1003,500,546,1,2050
23:03:12,5,1003,492,538,0,2033
23:03:13,5,1002,485,541,0,2028
23:03:14,5,1001,499,548,0,2048
23:03:15,5,1002,488,540,2,2032
23:03:16,5,1002,492,536,2,2032
23:03:17,5,1001,488,540,1,2030
23:03:18,5,1002,496,553,0,2051
23:03:19,5,1003,502,536,0,2041
23:03:20,5,1003,496,547,0,2046
23:03:21,5,1003,497,543,0,2043
23:03:22,5,1003,533,544,0,2080
23:03:23,5,1003,492,538,1,2034
23:03:24,5,1003,489,538,1,2031
23:03:25,5,1003,504,539,2,2048
23:03:26,5,1003,498,540,0,2041
23:03:27,5,1004,499,545,0,2048
23:03:28,5,1004,495,537,0,2036
23:03:29,5,1004,492,538,1,2035
23:03:30,5,1004,492,540,1,2037
23:03:31,5,1003,486,538,1,2028
23:03:32,5,1004,495,540,0,2039
23:03:33,5,1004,491,540,2,2037
23:03:34,5,1004,476,540,1,2021
23:03:35,5,1004,496,541,1,2042
23:03:36,5,1004,501,541,0,2046
23:03:37,5,1004,490,541,0,2035
23:03:38,5,1004,495,541,1,2041
23:03:39,5,1004,491,541,1,2037
23:03:40,5,1004,495,541,0,2040
23:03:41,5,1004,488,540,1,2033
23:03:42,5,1004,488,541,1,2034
23:03:43,5,1004,517,541,1,2063
23:03:44,5,1004,507,541,2,2054
23:03:45,5,1004,446,541,0,1991
23:03:46,5,1004,488,541,2,2035
23:03:47,5,1004,495,541,1,2041
23:03:48,5,1004,502,541,2,2049
23:03:49,5,1004,495,541,1,2041
23:03:50,5,1004,488,541,0,2033
23:03:51,5,1004,486,541,0,2031
23:03:52,5,1004,494,541,1,2040
23:03:53,5,1004,494,541,0,2039
23:03:54,5,1002,499,541,2,2044
23:03:55,5,1004,501,541,1,2047
23:03:56,5,1003,497,542,1,2043
23:03:57,5,1001,490,541,0,2032
23:03:58,5,1002,492,542,2,2038
23:03:59,5,1004,495,541,2,2042
23:04:00,5,1005,491,541,0,2037
23:04:01,5,1005,498,542,0,2045
23:04:02,5,0,0,0,0,0
23:04:03,5,1004,505,541,1,2051
23:04:04,5,1004,499,541,1,2045
23:04:05,5,1004,505,541,1,2051
23:04:06,5,1004,492,541,0,2037
23:04:07,5,1006,562,541,1,2110
23:04:08,5,1005,495,541,1,2042
23:04:09,5,1003,494,541,0,2038
23:04:10,5,1006,499,541,0,2046
23:04:11,5,1005,490,541,0,2036
23:04:12,5,1004,503,541,0,2048
23:04:13,5,1005,501,541,0,2047
23:04:14,5,1005,490,541,1,2037
23:04:15,5,1005,497,541,1,2044
23:04:16,5,1005,498,541,0,2044
23:04:17,5,1004,489,541,1,2035
23:04:18,5,1004,492,540,1,2037
23:04:19,5,1004,498,540,1,2043
23:04:20,5,1006,489,541,2,2038
23:04:21,5,1004,491,540,0,2035
23:04:22,5,1003,494,541,0,2038
23:04:23,5,1004,496,540,2,2042
23:04:24,5,1003,487,540,0,2030
23:04:25,5,1005,487,541,1,2034
23:04:26,5,1005,498,540,1,2044
23:04:27,5,1005,490,541,2,2038
23:04:28,5,1005,503,540,1,2049
23:04:29,5,1005,493,540,1,2039
23:04:30,5,1004,501,540,1,2046
23:04:31,5,1004,493,541,0,2038
23:04:32,5,1004,499,541,2,2046
23:04:33,5,1004,491,540,1,2036
23:04:34,5,1004,492,540,2,2038
23:04:35,5,1004,509,541,1,2055
23:04:36,5,1005,488,541,1,2035
23:04:37,5,1004,486,540,1,2031
23:04:38,5,1004,496,540,1,2041
23:04:39,5,1004,493,540,1,2038
23:04:40,5,1004,485,540,0,2029
23:04:41,5,1003,491,540,1,2035
23:04:42,5,1003,494,540,1,2038
23:04:43,5,1004,499,540,2,2045
23:04:44,5,1004,493,540,0,2037
23:04:45,5,1004,489,540,0,2033
23:04:46,5,1004,496,540,2,2042
23:04:47,5,1004,506,539,1,2050
23:04:48,5,1003,502,540,0,2045
23:04:49,5,1003,505,540,0,2048
23:04:50,5,1003,491,540,2,2036
23:04:51,5,1004,488,540,0,2032
23:04:52,5,1004,499,540,1,2044
23:04:53,5,1003,495,540,0,2038
23:04:54,5,1004,499,540,1,2044
23:04:55,5,1004,489,540,1,2034
23:04:56,5,1004,481,540,2,2027
23:04:57,5,1004,493,540,2,2039
23:04:58,5,1004,491,540,0,2035
23:04:59,5,1004,492,540,2,2038
23:05:00,5,1004,471,540,1,2016
23:05:01,5,0,0,0,0,0
23:05:02,5,1004,484,541,1,2030
23:05:03,5,1005,498,540,1,2044
23:05:04,5,1004,493,541,2,2040
23:05:05,5,1004,491,541,0,2036
23:05:06,5,1005,488,540,1,2034
23:05:07,5,1004,498,540,1,2043
23:05:08,5,1005,480,540,2,2027
23:05:09,5,1004,488,541,1,2034
23:05:10,5,1005,497,541,2,2045
23:05:11,5,1005,496,541,2,2044
23:05:12,5,1005,498,541,2,2046
23:05:13,5,1005,495,541,1,2042
23:05:14,5,1005,486,541,1,2033
23:05:15,5,1005,494,541,0,2040
23:05:16,5,1005,497,541,1,2044
23:05:17,5,1006,493,541,2,2042
23:05:18,5,1006,498,541,2,2047
23:05:19,5,1006,495,541,0,2042
23:05:20,5,1006,499,541,1,2047
23:05:21,5,1005,491,541,1,2038
23:05:22,5,1006,497,541,1,2045
23:05:23,5,1006,499,541,1,2047
23:05:24,5,1006,487,542,1,2036
23:05:25,5,1006,495,541,0,2042
23:05:26,5,1006,497,542,0,2045
23:05:27,5,1006,492,542,1,2041
23:05:28,5,1007,492,542,2,2043
23:05:29,5,1006,502,542,1,2051
23:05:30,5,1007,492,542,1,2042
23:05:31,5,1006,495,542,1,2044
23:05:32,5,1007,496,542,1,2046
23:05:33,5,1006,496,542,0,2044
23:05:34,5,1006,497,542,1,2046
23:05:35,5,1007,490,542,1,2040
23:05:36,5,1007,499,542,1,2049
23:05:37,5,1007,500,542,1,2050
23:05:38,5,1007,497,542,1,2047
23:05:39,5,1006,503,542,1,2052
23:05:40,5,1006,490,542,1,2039
23:05:41,5,1006,493,542,1,2042
23:05:42,5,1007,502,542,2,2053
23:05:43,5,1006,496,542,0,2044
23:05:44,5,1005,494,542,0,2041
23:05:45,5,1006,496,542,2,2046
23:05:46,5,1006,493,542,1,2042
23:05:47,5,1008,468,542,1,2019
23:05:48,5,1007,495,542,2,2046
23:05:49,5,1007,475,542,1,2025
23:05:50,5,1007,463,542,1,2013
23:05:51,5,1007,493,542,0,2042
23:05:52,5,1006,489,542,1,2038
23:05:53,5,1006,496,542,1,2045
23:05:54,5,1007,478,542,2,2029
23:05:55,5,1007,493,542,1,2043
23:05:56,5,1006,495,542,0,2043
23:05:57,5,1007,494,543,2,2046
23:05:58,5,1007,488,543,1,2039
23:05:59,5,1006,502,543,2,2053
23:06:00,5,1006,500,543,1,2050
23:06:01,5,1006,497,543,1,2047
23:06:02,5,1006,491,543,1,2041
23:06:03,5,1006,482,543,1,2032
23:06:04,5,1005,486,543,1,2035
23:06:05,5,1006,496,543,0,2045
23:06:06,5,1006,497,543,2,2048
23:06:07,5,1006,506,543,0,2055
23:06:08,5,1005,486,543,0,2034
23:06:09,5,1006,496,543,1,2046
23:06:10,5,1006,493,544,2,2045
23:06:11,5,1006,491,544,2,2043
23:06:12,5,1005,492,544,1,2042
23:06:13,5,997,497,543,1,2038
23:06:14,5,1006,492,544,0,2042
23:06:15,5,1005,499,544,1,2049
23:06:16,5,999,497,543,2,2041
23:06:17,5,1006,491,543,1,2041
23:06:18,5,1006,483,544,0,2033
23:06:19,5,1006,492,543,1,2042
23:06:20,5,1006,495,544,1,2046
23:06:21,5,1005,489,544,1,2039
23:06:22,5,1006,497,543,2,2048
23:06:23,5,1005,478,543,1,2027
23:06:24,5,1005,486,543,1,2035
23:06:25,5,1005,490,543,2,2040
23:06:26,5,1005,493,543,0,2041
23:06:27,5,1005,486,543,0,2034
23:06:28,5,1005,493,543,0,2041
23:06:29,5,1005,489,543,1,2038
23:06:30,5,1005,500,544,1,2050
23:06:31,5,1006,487,543,1,2037
23:06:32,5,1005,494,543,2,2044
23:06:33,5,1005,499,543,0,2047
23:06:34,5,1005,488,543,1,2037
23:06:35,5,1004,492,543,2,2041
23:06:36,5,1004,482,543,2,2031
23:06:37,5,1005,478,542,1,2026
23:06:38,5,1004,489,542,1,2036
23:06:39,5,1005,489,542,1,2037
23:06:40,5,1005,501,543,1,2050
23:06:41,5,1004,498,542,1,2045
23:06:42,5,1005,499,543,1,2048
23:06:43,5,1004,500,543,1,2048
23:06:44,5,1004,486,543,0,2033
23:06:45,5,1004,498,542,0,2044
23:06:46,5,1004,495,543,1,2043
23:06:47,5,1004,504,542,1,2051
