time_stamp,node,light,sound,temp,smoke
22:53:18,5,1001,497,607,849
22:53:19,5,1002,493,607,834
22:53:20,5,1001,500,607,812
22:53:21,5,1001,499,607,890
22:53:22,5,1002,484,608,786
22:53:23,5,1002,498,609,815
22:53:24,5,1002,496,609,904
22:53:25,5,1001,494,609,861
22:53:26,5,1001,492,609,793
22:53:27,5,1001,511,609,841
22:53:28,5,1001,492,609,888
22:53:29,5,1001,498,609,830
22:53:30,5,1001,474,610,964
22:53:31,5,1001,489,610,892
22:53:32,5,1001,493,609,869
22:53:33,5,1001,494,608,890
22:53:34,5,1001,481,608,873
22:53:35,5,1001,501,608,928
22:53:36,5,1002,500,609,899
22:53:37,5,1002,503,612,841
22:53:38,5,1002,501,616,884
22:53:39,5,1001,475,616,924
22:53:40,5,1002,512,616,927
22:53:41,5,1001,494,615,806
22:53:42,5,1001,498,614,890
22:53:43,5,1002,485,614,906
22:53:44,5,1001,503,614,809
22:53:45,5,1001,496,613,848
22:53:46,5,1002,490,612,899
22:53:47,5,1001,483,612,930
22:53:48,5,1001,497,611,778
22:53:49,5,1001,484,611,961
22:53:50,5,1001,489,610,897
22:53:51,5,1001,487,610,802
22:53:52,5,,,,
22:53:53,5,1001,498,609,921
22:53:54,5,1001,502,608,887
22:53:55,5,1001,503,607,843
22:53:56,5,1001,487,606,844
22:53:57,5,1001,493,606,924
22:53:58,5,1001,495,606,908
22:53:59,5,1001,492,605,819
22:54:00,5,1001,489,604,892
22:54:01,5,1001,484,604,916
22:54:02,5,1001,479,603,909
22:54:03,5,1001,478,602,824
22:54:04,5,1001,492,602,947
22:54:05,5,1002,493,601,893
22:54:06,5,1001,485,600,948
22:54:07,5,1002,489,600,950
22:54:08,5,1001,493,599,883
22:54:09,5,1001,501,599,822
22:54:10,5,1001,499,598,879
22:54:11,5,1001,498,598,821
22:54:12,5,1001,489,598,849
22:54:13,5,1001,493,597,976
22:54:14,5,1002,511,598,772
22:54:15,5,1002,484,598,835
22:54:16,5,1002,491,600,917
22:54:17,5,1001,493,601,878
22:54:18,5,1001,486,602,945
22:54:19,5,1002,487,603,874
22:54:20,5,1002,506,605,960
22:54:21,5,1001,490,604,870
22:54:22,5,1002,496,606,776
22:54:23,5,1001,502,606,809
22:54:24,5,1002,498,607,779
22:54:25,5,1002,499,608,873
22:54:26,5,1001,494,609,909
22:54:27,5,1002,497,609,845
22:54:28,5,1002,481,607,850
22:54:29,5,1002,495,607,780
22:54:30,5,1001,499,607,889
22:54:31,5,1001,497,607,890
22:54:32,5,1001,501,606,793
22:54:33,5,1001,485,605,977
22:54:34,5,1002,483,605,852
22:54:35,5,1001,486,604,931
22:54:36,5,1001,484,604,827
22:54:37,5,1001,495,604,963
22:54:38,5,1001,491,603,871
22:54:39,5,1001,497,602,828
22:54:40,5,1002,491,602,878
22:54:41,5,1001,490,602,823
22:54:42,5,1001,508,602,862
22:54:43,5,1001,503,601,833
22:54:44,5,1001,494,601,794
22:54:45,5,1001,503,602,901
22:54:46,5,1001,501,600,853
22:54:47,5,1001,494,600,925
22:54:48,5,1001,513,600,939
22:54:49,5,1001,480,599,831
22:54:50,5,1001,481,598,855
22:54:51,5,1001,490,598,881
22:54:52,5,1001,503,598,888
22:54:53,5,1001,507,598,850
22:54:54,5,1002,505,598,801
22:54:55,5,1001,506,598,935
22:54:56,5,1001,497,596,865
22:54:57,5,1001,492,596,904
22:54:58,5,1000,499,596,834
22:54:59,5,1000,479,597,850
22:55:00,5,1000,489,596,785
22:55:01,5,1002,495,596,954
22:55:02,5,1001,497,596,974
22:55:03,5,1001,482,595,832
22:55:04,5,1001,480,596,899
22:55:05,5,1002,487,596,918
22:55:06,5,1001,507,596,847
22:55:07,5,1002,490,596,835
22:55:08,5,1001,489,595,906
22:55:09,5,1002,476,595,973
22:55:10,5,1001,483,594,890
22:55:11,5,1002,507,594,879
22:55:12,5,1002,484,593,850
22:55:13,5,1001,475,594,878
22:55:14,5,1002,501,594,813
22:55:15,5,1002,486,594,868
22:55:16,5,1002,501,594,812
22:55:17,5,1001,498,593,845
22:55:18,5,1002,490,593,779
22:55:19,5,1002,476,593,934
22:55:20,5,1002,481,593,912
22:55:21,5,1002,487,594,912
22:55:22,5,1002,494,596,963
22:55:23,5,1003,478,596,803
22:55:24,5,1002,502,597,843
22:55:25,5,1001,480,596,843
22:55:26,5,1002,499,596,912
22:55:27,5,1002,461,596,793
22:55:28,5,1002,500,595,952
22:55:29,5,1001,488,595,823
22:55:30,5,1002,509,594,939
22:55:31,5,,,,
22:55:32,5,1001,510,593,851
22:55:33,5,1001,489,593,895
22:55:34,5,1002,512,592,929
22:55:35,5,1001,500,591,857
22:55:36,5,1001,498,591,780
22:55:37,5,1001,494,590,874
22:55:38,5,1001,548,590,794
22:55:39,5,1001,495,590,906
22:55:40,5,1002,500,590,808
22:55:41,5,1001,499,589,826
22:55:42,5,1001,493,589,893
22:55:43,5,1002,480,588,858
22:55:44,5,1001,481,588,928
22:55:45,5,1002,497,588,899
22:55:46,5,1002,495,587,940
22:55:47,5,1002,484,587,950
22:55:48,5,1001,502,586,841
22:55:49,5,1002,499,586,923
22:55:50,5,1001,497,585,875
22:55:51,5,1002,520,585,766
22:55:52,5,1002,487,584,822
22:55:53,5,1002,492,583,897
22:55:54,5,1002,483,583,862
22:55:55,5,1002,501,582,857
22:55:56,5,1002,501,582,940
22:55:57,5,1002,504,582,860
22:55:58,5,1002,500,582,888
22:55:59,5,1001,492,581,810
22:56:00,5,1002,488,582,911
22:56:01,5,1002,488,581,943
22:56:02,5,1001,493,581,862
22:56:03,5,1002,492,580,839
22:56:04,5,1002,492,581,825
22:56:05,5,1001,500,580,751
22:56:06,5,1002,494,580,897
22:56:07,5,1001,494,580,874
22:56:08,5,1001,491,579,800
22:56:09,5,1002,500,579,853
22:56:10,5,1001,495,579,853
22:56:11,5,1000,488,578,827
22:56:12,5,999,511,578,769
22:56:13,5,1000,498,578,855
22:56:14,5,1002,491,578,797
22:56:15,5,1001,505,577,900
22:56:16,5,1001,489,577,801
22:56:17,5,1001,493,577,863
22:56:18,5,1001,503,577,543
22:56:19,5,1001,488,577,581
22:56:20,5,1000,494,578,734
22:56:21,5,1001,488,578,614
22:56:22,5,1001,499,578,468
22:56:23,5,1001,485,579,402
22:56:24,5,1000,500,579,451
22:56:25,5,1000,491,580,323
22:56:26,5,1001,492,580,441
22:56:27,5,1001,496,581,270
22:56:28,5,1001,499,582,452
22:56:29,5,1001,494,582,602
22:56:30,5,1001,496,583,578
22:56:31,5,1001,489,583,472
22:56:32,5,1001,488,584,681
22:56:33,5,1001,494,583,639
22:56:34,5,1001,501,583,351
22:56:35,5,1001,494,583,541
22:56:36,5,1001,482,583,350
22:56:37,5,1001,491,584,521
22:56:38,5,1001,494,583,425
22:56:39,5,1001,492,583,636
22:56:40,5,1001,493,584,785
22:56:41,5,1002,492,583,572
22:56:42,5,1002,489,583,519
22:56:43,5,1001,483,583,509
22:56:44,5,1001,479,583,455
22:56:45,5,1001,491,583,485
22:56:46,5,1002,497,584,645
22:56:47,5,1001,495,584,640
22:56:48,5,1001,490,585,428
22:56:49,5,1001,500,587,507
22:56:50,5,1001,491,587,479
22:56:51,5,1001,496,587,455
22:56:52,5,1001,488,588,391
22:56:53,5,1001,496,588,515
22:56:54,5,1001,493,588,480
22:56:55,5,1001,491,588,566
22:56:56,5,1001,494,588,543
22:56:57,5,1001,488,588,444
22:56:58,5,1001,507,588,789
22:56:59,5,1001,505,588,919
22:57:00,5,1001,492,588,910
22:57:01,5,1001,504,588,907
22:57:02,5,1001,480,588,887
22:57:03,5,1002,500,588,838
22:57:04,5,1001,495,588,941
22:57:05,5,1002,509,589,863
22:57:06,5,1001,492,588,847
22:57:07,5,1001,491,588,891
22:57:08,5,1001,524,588,909
22:57:09,5,1001,488,587,918
22:57:10,5,1001,499,587,909
22:57:11,5,1001,501,586,951
22:57:12,5,1002,496,586,848
22:57:13,5,1001,498,586,906
22:57:14,5,1001,506,586,802
22:57:15,5,1001,483,585,904
22:57:16,5,1001,502,584,918
22:57:17,5,1001,460,583,868
22:57:18,5,1001,486,583,994
22:57:19,5,1001,491,581,883
22:57:20,5,1001,500,581,451
22:57:21,5,1002,512,581,472
22:57:22,5,1001,495,580,479
22:57:23,5,1001,480,580,426
22:57:24,5,1001,472,579,284
22:57:25,5,1001,495,578,418
22:57:26,5,1001,492,578,587
22:57:27,5,1000,478,577,466
22:57:28,5,1000,506,577,649
22:57:29,5,1001,488,576,309
22:57:30,5,1002,485,576,293
22:57:31,5,1001,494,576,431
22:57:32,5,1001,481,576,475
22:57:33,5,1001,494,575,466
22:57:34,5,1002,494,575,592
22:57:35,5,1001,504,575,473
22:57:36,5,1001,497,575,329
22:57:37,5,1001,499,575,414
22:57:38,5,1001,485,576,589
22:57:39,5,1001,471,576,435
22:57:40,5,1001,410,576,498
22:57:41,5,1001,495,575,538
22:57:42,5,1001,500,576,438
22:57:43,5,1000,491,581,576
22:57:44,5,1001,505,584,375
22:57:45,5,1001,488,583,657
22:57:46,5,1001,491,582,422
22:57:47,5,1000,518,581,511
22:57:48,5,1000,461,580,590
22:57:49,5,1001,483,580,340
22:57:50,5,1001,492,580,726
22:57:51,5,1001,485,579,503
22:57:52,5,1001,494,578,603
22:57:53,5,1000,493,578,416
22:57:54,5,1001,497,577,445
22:57:55,5,1001,503,577,750
22:57:56,5,1000,488,577,576
22:57:57,5,1000,495,576,415
22:57:58,5,1000,486,576,679
22:57:59,5,1000,522,575,483
22:58:00,5,1000,558,575,379
22:58:01,5,1000,556,575,682
22:58:02,5,1000,485,574,950
22:58:03,5,1000,494,574,891
22:58:04,5,1001,454,574,918
22:58:05,5,1000,485,573,876
22:58:06,5,1000,490,573,888
22:58:07,5,1001,507,573,958
22:58:08,5,1000,492,573,914
22:58:09,5,1001,491,572,866
22:58:10,5,1001,491,572,843
22:58:11,5,1001,490,572,966
22:58:12,5,1001,496,572,941
22:58:13,5,1001,492,572,877
22:58:14,5,1001,477,572,874
22:58:15,5,1000,485,573,957
22:58:16,5,1000,482,573,910
22:58:17,5,1000,495,573,853
22:58:18,5,1000,500,573,822
22:58:19,5,1000,495,573,899
22:58:20,5,1000,500,574,894
22:58:21,5,1001,498,574,862
22:58:22,5,1001,486,573,923
22:58:23,5,1001,483,574,903
22:58:24,5,1001,497,573,822
22:58:25,5,1001,497,573,983
22:58:26,5,1001,490,573,871
22:58:27,5,1001,498,572,901
22:58:28,5,1001,490,572,851
22:58:29,5,1001,486,572,875
22:58:30,5,1001,485,572,847
22:58:31,5,1001,496,572,842
22:58:32,5,1001,493,571,954
22:58:33,5,1001,498,572,948
22:58:34,5,1001,480,572,988
22:58:35,5,1001,483,571,613
22:58:36,5,1001,507,571,446
22:58:37,5,1001,492,571,635
22:58:38,5,1000,486,570,461
22:58:39,5,1001,495,570,310
22:58:40,5,1001,492,569,506
22:58:41,5,1001,497,570,580
22:58:42,5,1001,492,569,585
22:58:43,5,1001,515,569,520
22:58:44,5,1001,486,569,268
22:58:45,5,1001,505,568,478
22:58:46,5,1001,486,568,335
22:58:47,5,1002,492,568,589
22:58:48,5,1001,499,567,563
22:58:49,5,1001,494,567,373
22:58:50,5,1001,499,566,700
22:58:51,5,1002,481,566,726
22:58:52,5,1001,492,566,773
22:58:53,5,1001,489,566,963
22:58:54,5,1001,499,568,920
22:58:55,5,1000,488,569,830
22:58:56,5,1001,492,570,832
22:58:57,5,1001,500,572,942
22:58:58,5,1000,495,573,840
22:58:59,5,1001,497,577,873
22:59:00,5,1000,486,581,908
22:59:01,5,999,492,583,898
22:59:02,5,1000,510,584,847
22:59:03,5,1000,493,583,907
22:59:04,5,1000,490,582,865
22:59:05,5,1001,507,582,813
22:59:06,5,1000,501,581,837
22:59:07,5,1000,499,580,890
22:59:08,5,1000,359,579,851
22:59:09,5,1000,489,578,971
22:59:10,5,1001,491,578,854
22:59:11,5,1001,496,578,819
22:59:12,5,1001,498,576,912
22:59:13,5,1001,498,576,887
22:59:14,5,1000,501,576,890
22:59:15,5,1001,501,575,923
22:59:16,5,1001,497,574,919
22:59:17,5,1001,497,573,929
22:59:18,5,1001,507,573,919
22:59:19,5,1001,492,573,815
22:59:20,5,1000,495,572,889
22:59:21,5,1000,496,572,949
22:59:22,5,1001,494,572,938
22:59:23,5,1001,492,571,870
22:59:24,5,1001,489,571,869
22:59:25,5,1001,496,571,836
22:59:26,5,1000,496,571,894
22:59:27,5,1000,500,571,934
22:59:28,5,1000,502,570,975
22:59:29,5,1001,475,570,821
22:59:30,5,998,498,569,930
22:59:31,5,999,453,569,872
22:59:32,5,999,510,569,906
22:59:33,5,1001,495,568,968
22:59:34,5,1001,507,567,930
22:59:35,5,1001,416,567,971
22:59:36,5,1000,516,567,898
22:59:37,5,999,546,566,952
22:59:38,5,1000,499,566,881
22:59:39,5,1005,520,566,884
22:59:40,5,1004,492,565,885
22:59:41,5,1002,488,564,887
22:59:42,5,999,488,565,922
22:59:43,5,1002,519,564,886
22:59:44,5,1002,493,564,945
22:59:45,5,999,499,564,968
22:59:46,5,999,444,564,913
22:59:47,5,999,452,564,890
22:59:48,5,999,496,563,864
22:59:49,5,999,507,563,907
22:59:50,5,1000,479,564,822
22:59:51,5,1001,497,563,909
22:59:52,5,1001,509,563,847
22:59:53,5,1000,532,563,860
22:59:54,5,1000,494,563,858
22:59:55,5,1005,491,563,859
22:59:56,5,1005,483,563,913
22:59:57,5,,,,
22:59:58,5,1001,491,562,941
22:59:59,5,1001,500,562,898
23:00:00,5,1001,504,562,990
23:00:01,5,1001,487,562,924
23:00:02,5,1001,493,562,940
23:00:03,5,1001,491,562,876
23:00:04,5,1001,494,562,905
23:00:05,5,1001,511,561,885
23:00:06,5,1001,490,562,889
23:00:07,5,1001,491,562,886
23:00:08,5,1001,492,561,869
23:00:09,5,1000,493,561,899
23:00:10,5,1001,485,562,973
23:00:11,5,1001,481,562,929
23:00:12,5,1001,475,562,952
23:00:13,5,1001,496,562,843
23:00:14,5,1001,499,563,876
23:00:15,5,1001,502,564,948
23:00:16,5,1001,498,563,953
23:00:17,5,1001,503,563,836
23:00:18,5,1001,505,563,860
23:00:19,5,1001,502,563,918
23:00:20,5,1001,511,563,999
23:00:21,5,1001,488,563,969
23:00:22,5,1001,494,564,829
23:00:23,5,1001,506,564,869
23:00:24,5,1000,489,565,885
23:00:25,5,1001,508,565,914
23:00:26,5,1001,508,565,963
23:00:27,5,1000,487,564,908
23:00:28,5,1001,505,565,939
23:00:29,5,1000,497,565,961
23:00:30,5,1001,485,565,844
23:00:31,5,1001,495,565,849
23:00:32,5,1001,483,565,818
23:00:33,5,1001,518,564,975
23:00:34,5,1001,491,564,843
23:00:35,5,1001,499,563,947
23:00:36,5,1001,502,563,957
23:00:37,5,1000,494,562,923
23:00:38,5,1001,506,562,915
23:00:39,5,1001,500,562,981
23:00:40,5,1001,487,562,927
23:00:41,5,1001,479,562,979
23:00:42,5,1002,491,562,956
23:00:43,5,1001,493,562,952
23:00:44,5,1001,500,562,925
23:00:45,5,,,,
23:00:46,5,1001,496,562,978
23:00:47,5,1001,486,561,937
23:00:48,5,1000,492,561,940
23:00:49,5,1001,504,560,964
23:00:50,5,1001,500,560,912
23:00:51,5,1001,472,560,945
23:00:52,5,1001,488,560,918
23:00:53,5,1000,506,559,920
23:00:54,5,1001,502,559,979
23:00:55,5,1001,499,558,964
23:00:56,5,1001,509,558,980
23:00:57,5,1001,493,559,936
23:00:58,5,1001,484,559,114
23:00:59,5,1001,475,559,145
23:01:00,5,1001,472,558,153
23:01:01,5,1001,491,559,88
23:01:02,5,1001,482,559,113
23:01:03,5,1001,482,558,87
23:01:04,5,1000,481,558,164
23:01:05,5,1000,504,557,135
23:01:06,5,1001,499,558,179
23:01:07,5,1001,501,558,232
23:01:08,5,1001,516,557,215
23:01:09,5,1001,474,556,91
23:01:10,5,1000,482,556,86
23:01:11,5,1000,511,557,59
23:01:12,5,1001,465,557,112
23:01:13,5,1001,482,557,47
23:01:14,5,1001,492,556,250
23:01:15,5,1001,504,556,106
23:01:16,5,1001,478,556,167
23:01:17,5,1001,517,556,155
23:01:18,5,1001,493,556,80
23:01:19,5,1001,482,555,3
23:01:20,5,1001,498,555,4
23:01:21,5,1001,495,555,1
23:01:22,5,1001,509,555,3
23:01:23,5,1001,500,555,4
23:01:24,5,1001,496,555,5
23:01:25,5,1001,504,553,
23:01:26,5,1001,489,553,2
23:01:27,5,1001,502,554,1
23:01:28,5,1001,461,554,5
23:01:29,5,1000,497,553,4
23:01:30,5,1001,504,553,2
23:01:31,5,1001,485,553,
23:01:32,5,1001,492,553,3
23:01:33,5,1001,502,553,4
23:01:34,5,1001,487,552,3
23:01:35,5,1001,486,552,3
23:01:36,5,1000,498,552,4
23:01:37,5,1001,486,552,3
23:01:38,5,1000,496,551,3
23:01:39,5,1001,482,551,3
23:01:40,5,1001,503,551,1
23:01:41,5,1001,487,551,2
23:01:42,5,1001,484,551,
23:01:43,5,1001,495,551,
23:01:44,5,1001,485,551,4
23:01:45,5,1001,503,551,1
23:01:46,5,1000,499,551,2
23:01:47,5,,,,
23:01:48,5,1001,517,551,3
23:01:49,5,1001,478,551,4
23:01:50,5,1000,487,551,1
23:01:51,5,1001,503,551,2
23:01:52,5,1001,493,551,1
23:01:53,5,1001,498,550,1
23:01:54,5,1001,484,550,
23:01:55,5,1001,508,550,2
23:01:56,5,1001,482,550,1
23:01:57,5,1000,491,550,1
23:01:58,5,1001,493,550,
23:01:59,5,1000,490,549,
23:02:00,5,1001,504,549,
23:02:01,5,1001,462,549,
23:02:02,5,1001,489,549,
23:02:03,5,1000,473,549,1
23:02:04,5,1001,499,548,1
23:02:05,5,,,,
23:02:06,5,1001,524,548,1
23:02:07,5,1001,446,548,1
23:02:08,5,1001,490,548,
23:02:09,5,1001,527,548,2
23:02:10,5,1001,503,548,1
23:02:11,5,1001,510,547,2
23:02:12,5,1000,510,547,1
23:02:13,5,1000,444,547,1
23:02:14,5,1001,482,546,
23:02:15,5,1001,498,546,2
23:02:16,5,1001,512,546,1
23:02:17,5,1001,491,546,
23:02:18,5,1001,488,546,2
23:02:19,5,1001,489,545,1
23:02:20,5,1001,498,544,1
23:02:21,5,1001,482,542,1
23:02:22,5,1000,488,546,
23:02:23,5,1001,494,541,
23:02:24,5,1001,488,542,
23:02:25,5,1001,487,541,
23:02:26,5,1000,471,541,
23:02:27,5,1001,471,541,1
23:02:28,5,1001,501,543,
23:02:29,5,1000,499,540,
23:02:30,5,1001,492,545,1
23:02:31,5,1001,501,543,1
23:02:32,5,1001,501,547,1
23:02:33,5,1001,500,551,1
23:02:34,5,1001,499,548,2
23:02:35,5,1001,492,537,1
23:02:36,5,1001,487,543,1
23:02:37,5,1001,494,537,2
23:02:38,5,1001,494,541,
23:02:39,5,1002,498,542,1
23:02:40,5,1001,495,544,1
23:02:41,5,1002,487,545,2
23:02:42,5,1001,502,536,
23:02:43,5,1001,500,540,2
23:02:44,5,1001,499,536,
23:02:45,5,1001,482,536,1
23:02:46,5,1002,484,537,1
23:02:47,5,1001,496,539,1
23:02:48,5,1001,499,541,1
23:02:49,5,1002,489,542,
23:02:50,5,1001,502,534,1
23:02:51,5,1001,492,537,
23:02:52,5,1001,482,535,
23:02:53,5,1000,515,540,1
23:02:54,5,1001,874,535,1
23:02:55,5,1000,492,535,
23:02:56,5,1000,496,551,1
23:02:57,5,1001,498,537,1
23:02:58,5,1001,503,537,1
23:02:59,5,1001,501,557,2
23:03:00,5,,,,
23:03:01,5,1001,485,544,1
23:03:02,5,1001,492,535,2
23:03:03,5,1001,501,536,
23:03:04,5,1003,485,536,
23:03:05,5,1002,495,535,1
23:03:06,5,1003,484,540,
23:03:07,5,1003,452,535,1
23:03:08,5,1003,495,535,2
23:03:09,5,1002,471,539,1
23:03:10,5,1003,487,550,1
23:03:11,5,1003,500,546,1
23:03:12,5,1003,492,538,
23:03:13,5,1002,485,541,
23:03:14,5,1001,499,548,
23:03:15,5,1002,488,540,2
23:03:16,5,1002,492,536,2
23:03:17,5,1001,488,540,1
23:03:18,5,1002,496,553,
23:03:19,5,1003,502,536,
23:03:20,5,1003,496,547,
23:03:21,5,1003,497,543,
23:03:22,5,1003,533,544,
23:03:23,5,1003,492,538,1
23:03:24,5,1003,489,538,1
23:03:25,5,1003,504,539,2
23:03:26,5,1003,498,540,
23:03:27,5,1004,499,545,
23:03:28,5,1004,495,537,
23:03:29,5,1004,492,538,1
23:03:30,5,1004,492,540,1
23:03:31,5,1003,486,538,1
23:03:32,5,1004,495,540,
23:03:33,5,1004,491,540,2
23:03:34,5,1004,476,540,1
23:03:35,5,1004,496,541,1
23:03:36,5,1004,501,541,
23:03:37,5,1004,490,541,
23:03:38,5,1004,495,541,1
23:03:39,5,1004,491,541,1
23:03:40,5,1004,495,541,
23:03:41,5,1004,488,540,1
23:03:42,5,1004,488,541,1
23:03:43,5,1004,517,541,1
23:03:44,5,1004,507,541,2
23:03:45,5,1004,446,541,
23:03:46,5,1004,488,541,2
23:03:47,5,1004,495,541,1
23:03:48,5,1004,502,541,2
23:03:49,5,1004,495,541,1
23:03:50,5,1004,488,541,
23:03:51,5,1004,486,541,
23:03:52,5,1004,494,541,1
23:03:53,5,1004,494,541,
23:03:54,5,1002,499,541,2
23:03:55,5,1004,501,541,1
23:03:56,5,1003,497,542,1
23:03:57,5,1001,490,541,
23:03:58,5,1002,492,542,2
23:03:59,5,1004,495,541,2
23:04:00,5,1005,491,541,
23:04:01,5,1005,498,542,
23:04:02,5,,,,
23:04:03,5,1004,505,541,1
23:04:04,5,1004,499,541,1
23:04:05,5,1004,505,541,1
23:04:06,5,1004,492,541,
23:04:07,5,1006,562,541,1
23:04:08,5,1005,495,541,1
23:04:09,5,1003,494,541,
23:04:10,5,1006,499,541,
23:04:11,5,1005,490,541,
23:04:12,5,1004,503,541,
23:04:13,5,1005,501,541,
23:04:14,5,1005,490,541,1
23:04:15,5,1005,497,541,1
23:04:16,5,1005,498,541,
23:04:17,5,1004,489,541,1
23:04:18,5,1004,492,540,1
23:04:19,5,1004,498,540,1
23:04:20,5,1006,489,541,2
23:04:21,5,1004,491,540,
23:04:22,5,1003,494,541,
23:04:23,5,1004,496,540,2
23:04:24,5,1003,487,540,
23:04:25,5,1005,487,541,1
23:04:26,5,1005,498,540,1
23:04:27,5,1005,490,541,2
23:04:28,5,1005,503,540,1
23:04:29,5,1005,493,540,1
23:04:30,5,1004,501,540,1
23:04:31,5,1004,493,541,
23:04:32,5,1004,499,541,2
23:04:33,5,1004,491,540,1
23:04:34,5,1004,492,540,2
23:04:35,5,1004,509,541,1
