time_stamp,node,light,sound,temp,smoke
22:55:02,2,,,,
22:55:03,2,,,,
22:55:04,2,,,,
22:55:05,2,,,,
22:55:06,2,,,,
22:55:07,2,,,,
22:55:08,2,,,,
22:55:09,2,,,,
22:55:10,2,,,,
22:55:11,2,,,,
22:55:12,2,,,,
22:55:13,2,,,,
22:55:14,2,,,,
22:55:15,2,,,,
22:55:16,2,,,,
22:55:17,2,,,,
22:55:18,2,,,,
22:55:19,2,,,,
22:55:20,2,,,,
22:55:21,2,,,,
22:55:22,2,,,,
22:55:23,2,,,,
22:55:24,2,,,,
22:55:25,2,,,,
22:55:26,2,,,,
22:55:27,2,,,,
22:55:28,2,,,,
22:55:29,2,,,,
22:55:30,2,,,,
22:55:31,2,,,,
22:55:32,2,,,,
22:55:33,2,,,,
22:55:34,2,,,,
22:55:35,2,,,,
22:55:36,2,,,,
22:55:37,2,,,,
22:55:38,2,,,,
22:55:39,2,,,,
22:55:40,2,,,,
22:55:41,2,,,,
22:55:42,2,,,,
22:55:43,2,,,,
22:55:44,2,,,,
22:55:45,2,,,,
22:55:46,2,,,,
22:55:47,2,,,,
22:55:48,2,,,,
22:55:49,2,,,,
22:55:50,2,,,,
22:55:51,2,,,,
22:55:52,2,,,,
22:55:53,2,,,,
22:55:54,2,,,,
22:55:55,2,,,,
22:55:56,2,,,,
22:55:57,2,,,,
22:55:58,2,,,,
22:55:59,2,,,,
22:56:00,2,,,,
22:56:01,2,,,,
22:56:02,2,,,,
22:56:03,2,,,,
22:56:04,2,,,,
22:56:05,2,,,,
22:56:06,2,,,,
22:56:07,2,,,,
22:56:08,2,,,,
22:56:09,2,,,,
22:56:10,2,,,,
22:56:11,2,,,,
22:56:12,2,,,,
22:56:13,2,,,,
22:56:14,2,,,,
22:56:15,2,,,,
22:56:16,2,,,,
22:56:17,2,,,,
22:56:18,2,,,,
22:56:19,2,,,,
22:56:20,2,,,,
22:56:21,2,,,,
22:56:22,2,,,,
22:56:23,2,,,,
22:56:24,2,,,,
22:56:25,2,,,,
22:56:26,2,,,,
22:56:27,2,,,,
22:56:28,2,,,,
22:56:29,2,,,,
22:56:30,2,,,,
22:56:31,2,,,,
22:56:32,2,,,,
22:56:33,2,,,,
22:56:34,2,,,,
22:56:35,2,,,,
22:56:36,2,,,,
22:56:37,2,,,,
22:56:38,2,,,,
22:56:39,2,,,,
22:56:40,2,,,,
22:56:41,2,,,,
22:56:42,2,,,,
22:56:43,2,,,,
22:56:44,2,,,,
22:56:45,2,,,,
22:56:46,2,,,,
22:56:47,2,,,,
22:56:48,2,,,,
22:56:49,2,,,,
22:56:50,2,,,,
22:56:51,2,,,,
22:56:52,2,,,,
22:56:53,2,,,,
22:56:54,2,,,,
22:56:55,2,,,,
22:56:56,2,,,,
22:56:57,2,,,,
22:56:58,2,,,,
22:56:59,2,,,,
22:57:00,2,,,,
22:57:01,2,,,,
22:57:02,2,,,,
22:57:03,2,,,,
22:57:04,2,,,,
22:57:05,2,,,,
22:57:06,2,,,,
22:57:07,2,,,,
22:57:08,2,,,,
22:57:09,2,,,,
22:57:10,2,,,,
22:57:11,2,,,,
22:57:12,2,,,,
22:57:13,2,,,,
22:57:14,2,,,,
22:57:15,2,,,,
22:57:16,2,,,,
22:57:17,2,,,,
22:57:18,2,,,,
22:57:19,2,,,,
22:57:20,2,,,,
22:57:21,2,,,,
22:57:22,2,,,,
22:57:23,2,,,,
22:57:24,2,,,,
22:57:25,2,,,,
22:57:26,2,,,,
22:57:27,2,,,,
22:57:28,2,,,,
22:57:29,2,,,,
22:57:30,2,,,,
22:57:31,2,,,,
22:57:32,2,,,,
22:57:33,2,,,,
22:57:34,2,,,,
22:57:35,2,,,,
22:57:36,2,,,,
22:57:37,2,,,,
22:57:38,2,,,,
22:57:39,2,,,,
22:57:40,2,,,,
22:57:41,2,,,,
22:57:42,2,,,,
22:57:43,2,,,,
22:57:44,2,,,,
22:57:45,2,,,,
22:57:46,2,,,,
22:57:47,2,,,,
22:57:48,2,,,,
22:57:49,2,,,,
22:57:50,2,,,,
22:57:51,2,,,,
22:57:52,2,,,,
22:57:53,2,,,,
22:57:54,2,,,,
22:57:55,2,,,,
22:57:56,2,,,,
22:57:57,2,,,,
22:57:58,2,,,,
22:57:59,2,,,,
22:58:00,2,,,,
22:58:01,2,,,,
22:58:02,2,,,,
22:58:03,2,,,,
22:58:04,2,,,,
22:58:05,2,,,,
22:58:06,2,,,,
22:58:07,2,,,,
22:58:08,2,,,,
22:58:09,2,,,,
22:58:10,2,,,,
22:58:11,2,,,,
22:58:12,2,,,,
22:58:13,2,,,,
22:58:14,2,,,,
22:58:15,2,,,,
22:58:16,2,,,,
22:58:17,2,,,,
22:58:18,2,,,,
22:58:19,2,,,,
22:58:20,2,,,,
22:58:21,2,,,,
22:58:22,2,,,,
22:58:23,2,,,,
22:58:24,2,,,,
22:58:25,2,,,,
22:58:26,2,,,,
22:58:27,2,,,,
22:58:28,2,,,,
22:58:29,2,,,,
22:58:30,2,,,,
22:58:31,2,,,,
22:58:32,2,,,,
22:58:33,2,,,,
22:58:34,2,,,,
22:58:35,2,,,,
22:58:36,2,,,,
22:58:37,2,,,,
22:58:38,2,,,,
22:58:39,2,,,,
22:58:40,2,,,,
22:58:41,2,,,,
22:58:42,2,,,,
22:58:43,2,,,,
22:58:44,2,,,,
22:58:45,2,,,,
22:58:46,2,,,,
22:58:47,2,,,,
22:58:48,2,,,,
22:58:49,2,,,,
22:58:50,2,,,,
22:58:51,2,,,,
22:58:52,2,,,,
22:58:53,2,,,,
22:58:54,2,,,,
22:58:55,2,,,,
22:58:56,2,,,,
22:58:57,2,,,,
22:58:58,2,,,,
22:58:59,2,,,,
22:59:00,2,,,,
22:59:01,2,,,,
22:59:02,2,,,,
22:59:03,2,,,,
22:59:04,2,,,,
22:59:05,2,,,,
22:59:06,2,,,,
22:59:07,2,,,,
22:59:08,2,,,,
22:59:09,2,,,,
22:59:10,2,,,,
22:59:11,2,,,,
22:59:12,2,,,,
22:59:13,2,,,,
22:59:14,2,,,,
22:59:15,2,,,,
22:59:16,2,,,,
22:59:17,2,,,,
22:59:18,2,,,,
22:59:19,2,,,,
22:59:20,2,,,,
22:59:21,2,,,,
22:59:22,2,,,,
22:59:23,2,,,,
22:59:24,2,,,,
22:59:25,2,,,,
22:59:26,2,,,,
22:59:27,2,,,,
22:59:28,2,,,,
22:59:29,2,,,,
22:59:30,2,,,,
22:59:31,2,,,,
22:59:32,2,,,,
22:59:33,2,,,,
22:59:34,2,,,,
22:59:35,2,,,,
22:59:36,2,,,,
22:59:37,2,,,,
22:59:38,2,,,,
22:59:39,2,,,,
22:59:40,2,,,,
22:59:41,2,,,,
22:59:42,2,,,,
22:59:43,2,,,,
22:59:44,2,,,,
22:59:45,2,,,,
22:59:46,2,,,,
22:59:47,2,,,,
22:59:48,2,,,,
22:59:49,2,,,,
22:59:50,2,,,,
22:59:51,2,,,,
22:59:52,2,,,,
22:59:53,2,,,,
22:59:54,2,,,,
22:59:55,2,,,,
22:59:56,2,,,,
22:59:57,2,,,,
22:59:58,2,,,,
22:59:59,2,,,,
23:00:00,2,,,,
23:00:01,2,,,,
23:00:02,2,,,,
23:00:03,2,,,,
23:00:04,2,,,,
23:00:05,2,,,,
23:00:06,2,,,,
23:00:07,2,,,,
23:00:08,2,,,,
23:00:09,2,,,,
23:00:10,2,,,,
23:00:11,2,,,,
23:00:12,2,,,,
23:00:13,2,,,,
23:00:14,2,,,,
23:00:15,2,,,,
23:00:16,2,,,,
23:00:17,2,,,,
23:00:18,2,,,,
23:00:19,2,,,,
23:00:20,2,,,,
23:00:21,2,,,,
23:00:22,2,,,,
23:00:23,2,,,,
23:00:24,2,,,,
23:00:25,2,,,,
23:00:26,2,,,,
23:00:27,2,,,,
23:00:28,2,,,,
23:00:29,2,,,,
23:00:30,2,,,,
23:00:31,2,,,,
23:00:32,2,,,,
23:00:33,2,,,,
23:00:34,2,,,,
23:00:35,2,,,,
23:00:36,2,,,,
23:00:37,2,,,,
23:00:38,2,,,,
23:00:39,2,,,,
23:00:40,2,,,,
23:00:41,2,,,,
23:00:42,2,,,,
23:00:43,2,,,,
23:00:44,2,,,,
23:00:45,2,,,,
23:00:46,2,,,,
23:00:47,2,,,,
23:00:48,2,,,,
23:00:49,2,,,,
23:00:50,2,,,,
23:00:51,2,,,,
23:00:52,2,,,,
23:00:53,2,,,,
23:00:54,2,,,,
23:00:55,2,,,,
23:00:56,2,,,,
23:00:57,2,,,,
23:00:58,2,,,,
23:00:59,2,,,,
23:01:00,2,,,,
23:01:01,2,,,,
23:01:02,2,,,,
23:01:03,2,,,,
23:01:04,2,,,,
23:01:05,2,,,,
23:01:06,2,,,,
23:01:07,2,,,,
23:01:08,2,,,,
23:01:09,2,,,,
23:01:10,2,,,,
23:01:11,2,,,,
23:01:12,2,,,,
23:01:13,2,,,,
23:01:14,2,,,,
23:01:15,2,,,,
23:01:16,2,,,,
23:01:17,2,,,,
23:01:18,2,,,,
23:01:19,2,,,,
23:01:20,2,,,,
23:01:21,2,,,,
23:01:22,2,,,,
23:01:23,2,,,,
23:01:24,2,,,,
23:01:25,2,,,,
23:01:26,2,,,,
23:01:27,2,,,,
23:01:28,2,,,,
23:01:29,2,,,,
23:01:30,2,,,,
23:01:31,2,,,,
23:01:32,2,,,,
23:01:33,2,,,,
23:01:34,2,,,,
23:01:35,2,,,,
23:01:36,2,,,,
23:01:37,2,,,,
23:01:38,2,,,,
23:01:39,2,,,,
23:01:40,2,,,,
23:01:41,2,,,,
23:01:42,2,,,,
23:01:43,2,,,,
23:01:44,2,,,,
23:01:45,2,,,,
23:01:46,2,,,,
23:01:47,2,,,,
23:01:48,2,,,,
23:01:49,2,,,,
23:01:50,2,,,,
23:01:51,2,,,,
23:01:52,2,,,,
23:01:53,2,,,,
23:01:54,2,,,,
23:01:55,2,,,,
23:01:56,2,,,,
23:01:57,2,,,,
23:01:58,2,,,,
23:01:59,2,,,,
23:02:00,2,,,,
23:02:01,2,,,,
23:02:02,2,,,,
23:02:03,2,,,,
23:02:04,2,,,,
23:02:05,2,,,,
23:02:06,2,,,,
23:02:07,2,,,,
23:02:08,2,,,,
23:02:09,2,,,,
23:02:10,2,,,,
23:02:11,2,,,,
23:02:12,2,,,,
23:02:13,2,,,,
23:02:14,2,,,,
23:02:15,2,,,,
23:02:16,2,,,,
23:02:17,2,,,,
23:02:18,2,,,,
23:02:19,2,,,,
23:02:20,2,,,,
23:02:21,2,,,,
23:02:22,2,,,,
23:02:23,2,,,,
23:02:24,2,,,,
23:02:25,2,,,,
23:02:26,2,,,,
23:02:27,2,,,,
23:02:28,2,,,,
23:02:29,2,,,,
23:02:30,2,,,,
23:02:31,2,,,,
23:02:32,2,,,,
23:02:33,2,,,,
23:02:34,2,,,,
23:02:35,2,,,,
23:02:36,2,,,,
23:02:37,2,,,,
23:02:38,2,,,,
23:02:39,2,,,,
23:02:40,2,,,,
23:02:41,2,,,,
23:02:42,2,,,,
23:02:43,2,,,,
23:02:44,2,,,,
23:02:45,2,,,,
23:02:46,2,,,,
23:02:47,2,,,,
23:02:48,2,,,,
23:02:49,2,,,,
23:02:50,2,,,,
23:02:51,2,,,,
23:02:52,2,,,,
23:02:53,2,,,,
23:02:54,2,,,,
23:02:55,2,,,,
23:02:56,2,,,,
23:02:57,2,,,,
23:02:58,2,,,,
23:02:59,2,,,,
23:03:00,2,,,,
23:03:01,2,,,,
23:03:02,2,,,,
23:03:03,2,,,,
23:03:04,2,,,,
23:03:05,2,,,,
23:03:06,2,,,,
23:03:07,2,,,,
23:03:08,2,,,,
23:03:09,2,,,,
23:03:10,2,,,,
23:03:11,2,,,,
23:03:12,2,,,,
23:03:13,2,,,,
23:03:14,2,,,,
23:03:15,2,,,,
23:03:16,2,,,,
23:03:17,2,,,,
23:03:18,2,,,,
23:03:19,2,,,,
23:03:20,2,,,,
23:03:21,2,,,,
23:03:22,2,,,,
23:03:23,2,,,,
23:03:24,2,,,,
23:03:25,2,,,,
23:03:26,2,,,,
23:03:27,2,,,,
23:03:28,2,,,,
23:03:29,2,,,,
23:03:30,2,,,,
23:03:31,2,,,,
23:03:32,2,,,,
23:03:33,2,,,,
23:03:34,2,,,,
23:03:35,2,,,,
23:03:36,2,,,,
23:03:37,2,,,,
23:03:38,2,,,,
23:03:39,2,,,,
23:03:40,2,,,,
23:03:41,2,,,,
23:03:42,2,,,,
23:03:43,2,,,,
23:03:44,2,,,,
23:03:45,2,,,,
23:03:46,2,,,,
23:03:47,2,,,,
23:03:48,2,,,,
23:03:49,2,,,,
23:03:50,2,,,,
23:03:51,2,,,,
23:03:52,2,,,,
23:03:53,2,,,,
23:03:54,2,,,,
23:03:55,2,,,,
23:03:56,2,,,,
23:03:57,2,,,,
23:03:58,2,,,,
23:03:59,2,,,,
23:04:00,2,,,,
23:04:01,2,,,,
23:04:02,2,,,,
23:04:03,2,,,,
23:04:04,2,,,,
23:04:05,2,,,,
23:04:06,2,,,,
23:04:07,2,,,,
23:04:08,2,,,,
23:04:09,2,,,,
23:04:10,2,,,,
23:04:11,2,,,,
23:04:12,2,,,,
23:04:13,2,,,,
23:04:14,2,,,,
23:04:15,2,,,,
23:04:16,2,,,,
23:04:17,2,,,,
23:04:18,2,,,,
23:04:19,2,,,,
23:04:20,2,,,,
23:04:21,2,,,,
23:04:22,2,,,,
23:04:23,2,,,,
23:04:24,2,,,,
23:04:25,2,,,,
23:04:26,2,,,,
23:04:27,2,,,,
23:04:28,2,,,,
23:04:29,2,,,,
23:04:30,2,,,,
23:04:31,2,,,,
23:04:32,2,,,,
23:04:33,2,,,,
23:04:34,2,,,,
23:04:35,2,,,,
23:04:36,2,,,,
23:04:37,2,,,,
23:04:38,2,,,,
23:04:39,2,,,,
23:04:40,2,,,,
23:04:41,2,,,,
23:04:42,2,,,,
23:04:43,2,,,,
23:04:44,2,,,,
23:04:45,2,,,,
23:04:46,2,,,,
23:04:47,2,,,,
23:04:48,2,,,,
23:04:49,2,,,,
23:04:50,2,,,,
23:04:51,2,,,,
23:04:52,2,,,,
23:04:53,2,,,,
23:04:54,2,,,,
23:04:55,2,,,,
23:04:56,2,,,,
23:04:57,2,,,,
23:04:58,2,,,,
23:04:59,2,,,,
23:05:00,2,,,,
23:05:01,2,,,,
23:05:02,2,,,,
23:05:03,2,,,,
23:05:04,2,,,,
23:05:05,2,,,,
23:05:06,2,,,,
23:05:07,2,,,,
23:05:08,2,,,,
23:05:09,2,,,,
23:05:10,2,,,,
23:05:11,2,,,,
23:05:12,2,,,,
23:05:13,2,,,,
23:05:14,2,,,,
23:05:15,2,,,,
23:05:16,2,,,,
23:05:17,2,,,,
23:05:18,2,,,,
23:05:19,2,,,,
23:05:20,2,,,,
23:05:21,2,,,,
23:05:22,2,,,,
23:05:23,2,,,,
23:05:24,2,,,,
23:05:25,2,,,,
23:05:26,2,,,,
23:05:27,2,,,,
23:05:28,2,,,,
23:05:29,2,,,,
23:05:30,2,,,,
23:05:31,2,,,,
23:05:32,2,,,,
23:05:33,2,,,,
23:05:34,2,,,,
23:05:35,2,,,,
23:05:36,2,,,,
23:05:37,2,,,,
23:05:38,2,,,,
23:05:39,2,,,,
23:05:40,2,,,,
23:05:41,2,,,,
23:05:42,2,,,,
23:05:43,2,,,,
23:05:44,2,,,,
23:05:45,2,,,,
23:05:46,2,,,,
23:05:47,2,,,,
23:05:48,2,,,,
23:05:49,2,,,,
23:05:50,2,,,,
23:05:51,2,,,,
23:05:52,2,,,,
23:05:53,2,,,,
23:05:54,2,,,,
23:05:55,2,,,,
23:05:56,2,,,,
23:05:57,2,,,,
23:05:58,2,,,,
23:05:59,2,,,,
23:06:00,2,,,,
23:06:01,2,,,,
23:06:02,2,,,,
23:06:03,2,,,,
23:06:04,2,,,,
23:06:05,2,,,,
23:06:06,2,,,,
23:06:07,2,,,,
23:06:08,2,,,,
23:06:09,2,,,,
23:06:10,2,,,,
23:06:11,2,,,,
23:06:12,2,,,,
23:06:13,2,,,,
23:06:14,2,,,,
23:06:15,2,,,,
23:06:16,2,,,,
23:06:17,2,,,,
23:06:18,2,,,,
23:06:19,2,,,,
23:06:20,2,,,,
23:06:21,2,,,,
23:06:22,2,,,,
23:06:23,2,,,,
23:06:24,2,,,,
23:06:25,2,,,,
23:06:26,2,,,,
23:06:27,2,,,,
23:06:28,2,,,,
23:06:29,2,,,,
23:06:30,2,,,,
23:06:31,2,,,,
23:06:32,2,,,,
23:06:33,2,,,,
23:06:34,2,,,,
23:06:35,2,,,,
23:06:36,2,,,,
23:06:37,2,,,,
23:06:38,2,,,,
23:06:39,2,,,,
23:06:40,2,,,,
23:06:41,2,,,,
23:06:42,2,,,,
23:06:43,2,,,,
23:06:44,2,,,,
23:06:45,2,,,,
23:06:46,2,,,,
23:06:47,2,,,,
23:06:48,2,,,,
23:06:49,2,,,,
23:06:50,2,,,,
23:06:51,2,,,,
23:06:52,2,,,,
23:06:53,2,,,,
23:06:54,2,,,,
23:06:55,2,,,,
23:06:56,2,,,,
23:06:57,2,,,,
23:06:58,2,,,,
23:06:59,2,,,,
23:07:00,2,,,,
23:07:01,2,,,,
23:07:02,2,,,,
23:07:03,2,,,,
23:07:04,2,,,,
23:07:05,2,1005,492,534,
